datetime,electricity_demand_mwh,datetime_string,temperature_2m_c,hour,day,month,year,day_of_week,is_weekend
2024-06-15 01:00:00,1.3237387872075934,2024-06-15 01:00:00+00:00,0.28609777655918694,1,15,6,2024,5,1
2024-06-15 02:00:00,1.1014190588586152,2024-06-15 02:00:00+00:00,0.24870974411846125,2,15,6,2024,5,1
2024-06-15 03:00:00,0.698464551226092,2024-06-15 03:00:00+00:00,0.2362470874093139,3,15,6,2024,5,1
2024-06-15 04:00:00,0.22333332623027194,2024-06-15 04:00:00+00:00,0.3671049828553615,4,15,6,2024,5,1
2024-06-15 05:00:00,-0.18116506840467472,2024-06-15 05:00:00+00:00,0.5353509107421349,5,15,6,2024,5,1
2024-06-15 06:00:00,-0.4768194293687674,2024-06-15 06:00:00+00:00,0.7222906990660624,6,15,6,2024,5,1
2024-06-15 07:00:00,-0.6991391577177457,2024-06-15 07:00:00+00:00,0.7472160124843571,7,15,6,2024,5,1
2024-06-15 08:00:00,-0.8442645359455511,2024-06-15 08:00:00+00:00,0.8656113758478245,8,15,6,2024,5,1
2024-06-15 09:00:00,-0.9222308295679358,2024-06-15 09:00:00+00:00,0.7534473408389308,9,15,6,2024,5,1
2024-06-15 10:00:00,-0.9670035526382161,2024-06-15 10:00:00+00:00,0.9154618780578472,10,15,6,2024,5,1
2024-06-15 11:00:00,-0.9172131968100595,2024-06-15 11:00:00+00:00,0.9279246593935615,11,15,6,2024,5,1
2024-06-15 12:00:00,-0.804509445633147,2024-06-15 12:00:00+00:00,1.170946340595369,12,15,6,2024,5,1
2024-06-15 13:00:00,-0.6933495814586578,2024-06-15 13:00:00+00:00,1.0899390719859106,13,15,6,2024,5,1
2024-06-15 14:00:00,-0.6003303895626443,2024-06-15 14:00:00+00:00,1.295572907686843,14,15,6,2024,5,1
2024-06-15 15:00:00,-0.49303024289421377,2024-06-15 15:00:00+00:00,1.332961002440852,15,15,6,2024,5,1
2024-06-15 16:00:00,-0.3795545482160894,2024-06-15 16:00:00+00:00,1.295572907686843,16,15,6,2024,5,1
2024-06-15 17:00:00,-0.29965839584067533,2024-06-15 17:00:00+00:00,1.2270282957865322,17,15,6,2024,5,1
2024-06-15 18:00:00,-0.21435863895677912,2024-06-15 18:00:00+00:00,1.046319773503895,18,15,6,2024,5,1
2024-06-15 19:00:00,-0.08583004600502603,2024-06-15 19:00:00+00:00,0.7160593707114886,19,15,6,2024,5,1
2024-06-15 20:00:00,0.11603317956184143,2024-06-15 20:00:00+00:00,0.5104256596371236,20,15,6,2024,5,1
2024-06-15 21:00:00,0.37695008297140625,2024-06-15 21:00:00+00:00,0.2798663858913298,21,15,6,2024,5,1
2024-06-15 22:00:00,0.6679727829282286,2024-06-15 22:00:00+00:00,0.1739338038635769,22,15,6,2024,5,1
2024-06-15 23:00:00,0.8532392232190439,2024-06-15 23:00:00+00:00,0.3608736545007879,23,15,6,2024,5,1
2024-06-16 00:00:00,0.8860468220205424,2024-06-16 00:00:00+00:00,0.0056880006033704165,0,16,6,2024,6,1
2024-06-16 01:00:00,0.7139034212503266,2024-06-16 01:00:00+00:00,0.0742326748169646,1,16,6,2024,6,1
2024-06-16 02:00:00,0.5668481842694919,2024-06-16 02:00:00+00:00,-0.04416268854650262,2,16,6,2024,6,1
2024-06-16 03:00:00,0.23375456349663032,2024-06-16 03:00:00+00:00,-0.10647597209223962,3,16,6,2024,6,1
2024-06-16 04:00:00,-0.17962118140225125,2024-06-16 04:00:00+00:00,0.09915792592197592,4,16,6,2024,6,1
2024-06-16 05:00:00,-0.5424346269717645,2024-06-16 05:00:00+00:00,0.38579909254564965,5,16,6,2024,6,1
2024-06-16 06:00:00,-0.8257378919164695,2024-06-16 06:00:00+00:00,0.6786715252106135,6,16,6,2024,6,1
2024-06-16 07:00:00,-1.041882072255754,2024-06-16 07:00:00+00:00,0.9715438332490104,7,16,6,2024,6,1
2024-06-16 08:00:00,-1.2082358967668818,2024-06-16 08:00:00+00:00,1.2145656390773847,8,16,6,2024,6,1
2024-06-16 09:00:00,-1.3004831451616836,2024-06-16 09:00:00+00:00,1.3018043606679837,9,16,6,2024,6,1
2024-06-16 10:00:00,-1.379607354035886,2024-06-16 10:00:00+00:00,1.3765801762963008,10,16,6,2024,6,1
2024-06-16 11:00:00,-1.390800534803456,2024-06-16 11:00:00+00:00,1.420199474778317,11,16,6,2024,6,1
2024-06-16 12:00:00,-1.357220992500746,2024-06-16 12:00:00+00:00,1.494975415033201,12,16,6,2024,6,1
2024-06-16 13:00:00,-1.2811845576313903,2024-06-16 13:00:00+00:00,1.332961002440852,13,16,6,2024,6,1
2024-06-16 14:00:00,-1.1831477329775006,2024-06-16 14:00:00+00:00,1.3142668927505639,14,16,6,2024,6,1
2024-06-16 15:00:00,-1.0835670213211874,2024-06-16 15:00:00+00:00,1.35788619123258,15,16,6,2024,6,1
2024-06-16 16:00:00,-0.9399855300958055,2024-06-16 16:00:00+00:00,1.3890428330054485,16,16,6,2024,6,1
2024-06-16 17:00:00,-0.7836669711004302,2024-06-16 17:00:00+00:00,1.332961002440852,17,16,6,2024,6,1
2024-06-16 18:00:00,-0.5926109545505269,2024-06-16 18:00:00+00:00,1.2270282957865322,18,16,6,2024,6,1
2024-06-16 19:00:00,-0.40078299449941196,2024-06-16 19:00:00+00:00,0.9279246593935615,19,16,6,2024,6,1
2024-06-16 20:00:00,-0.09123365051350814,2024-06-16 20:00:00+00:00,0.7908353109663732,20,16,6,2024,6,1
2024-06-16 21:00:00,0.20403473869997868,2024-06-16 21:00:00+00:00,0.6724400722294729,21,16,6,2024,6,1
2024-06-16 22:00:00,0.47228510537105495,2024-06-16 22:00:00+00:00,0.585201475265441,22,16,6,2024,6,1
2024-06-16 23:00:00,0.6803238789476163,2024-06-16 23:00:00+00:00,0.6038955849557291,23,16,6,2024,6,1
2024-06-17 00:00:00,0.7802905623545353,2024-06-17 00:00:00+00:00,0.7035967140023415,0,17,6,2024,0,0
2024-06-17 01:00:00,0.7108156472454796,2024-06-17 01:00:00+00:00,0.46680623652854075,1,17,6,2024,0,0
2024-06-17 02:00:00,0.6116209073397723,2024-06-17 02:00:00+00:00,0.41072434365066096,2,17,6,2024,0,0
2024-06-17 03:00:00,0.24108802675814175,2024-06-17 03:00:00+00:00,0.39826162462823,3,17,6,2024,0,0
2024-06-17 04:00:00,-0.18000715315285712,2024-06-17 04:00:00+00:00,0.47926901786425513,4,17,6,2024,0,0
2024-06-17 05:00:00,-0.4891705253881551,2024-06-17 05:00:00+00:00,0.6412834304566044,5,17,6,2024,0,0
2024-06-17 06:00:00,-0.7087884514828924,2024-06-17 06:00:00+00:00,0.834454734074956,6,17,6,2024,0,0
2024-06-17 07:00:00,-0.8570016037155446,2024-06-17 07:00:00+00:00,1.0089318033764527,7,17,6,2024,0,0
2024-06-17 08:00:00,-0.9338099820861118,2024-06-17 08:00:00+00:00,1.2207969674319583,8,17,6,2024,0,0
2024-06-17 09:00:00,-0.8867214285121962,2024-06-17 09:00:00+00:00,1.3641176442137206,9,17,6,2024,0,0
2024-06-17 10:00:00,-0.6655596154150355,2024-06-17 10:00:00+00:00,1.2270282957865322,10,17,6,2024,0,0
2024-06-17 11:00:00,-0.22477987622313747,2024-06-17 11:00:00+00:00,1.183408997304516,11,17,6,2024,0,0
2024-06-17 12:00:00,0.2271930437363306,2024-06-17 12:00:00+00:00,1.482512758324054,12,17,6,2024,0,0
2024-06-17 13:00:00,0.5081804781774004,2024-06-17 13:00:00+00:00,1.5323633851606435,13,17,6,2024,0,0
2024-06-17 14:00:00,0.7065699579888151,2024-06-17 14:00:00+00:00,1.6009079970609543,14,17,6,2024,0,0
2024-06-17 15:00:00,0.9192403925726468,2024-06-17 15:00:00+00:00,1.6196019821246752,15,17,6,2024,0,0
2024-06-17 16:00:00,1.1882627027449348,2024-06-17 16:00:00+00:00,1.544826041869791,16,17,6,2024,0,0
2024-06-17 17:00:00,1.5190404930141612,2024-06-17 17:00:00+00:00,1.494975415033201,17,17,6,2024,0,0
2024-06-17 18:00:00,1.8444146787749056,2024-06-17 18:00:00+00:00,1.2021029823682374,18,17,6,2024,0,0
2024-06-17 19:00:00,2.1134369889471936,2024-06-17 19:00:00+00:00,0.9964691466673051,19,17,6,2024,0,0
2024-06-17 20:00:00,2.4457586662188433,2024-06-17 20:00:00+00:00,1.0338571167947475,20,17,6,2024,0,0
2024-06-17 21:00:00,2.795835044018363,2024-06-17 21:00:00+00:00,0.8282232810938155,21,17,6,2024,0,0
2024-06-18 00:00:00,2.8799768856504415,2024-06-18 00:00:00+00:00,0.4231869380465249,0,18,6,2024,1,0
2024-06-18 01:00:00,2.627551360754206,2024-06-18 01:00:00+00:00,0.460574908173967,1,18,6,2024,1,0
2024-06-18 02:00:00,2.3685643160976704,2024-06-18 02:00:00+00:00,0.26117252545417563,2,18,6,2024,1,0
2024-06-18 03:00:00,1.8154667974794656,2024-06-18 03:00:00+00:00,0.2050904456364454,3,18,6,2024,1,0
2024-06-18 04:00:00,1.204859488020987,2024-06-18 04:00:00+00:00,0.4294182664010985,4,18,6,2024,1,0
2024-06-18 05:00:00,0.7162192517539617,2024-06-18 05:00:00+00:00,0.6662087438748991,5,18,6,2024,1,0
2024-06-18 06:00:00,0.357651495441113,2024-06-18 06:00:00+00:00,0.9092305497032733,6,18,6,2024,1,0
2024-06-18 07:00:00,0.09905042253518337,2024-06-18 07:00:00+00:00,1.0712450869221897,7,18,6,2024,1,0
2024-06-18 08:00:00,-0.03526774667565769,2024-06-18 08:00:00+00:00,1.245722280850253,8,18,6,2024,1,0
2024-06-18 09:00:00,-0.05109258845049817,2024-06-18 09:00:00+00:00,1.4015054897145955,9,18,6,2024,1,0
2024-06-18 10:00:00,0.12375261457395874,2024-06-18 10:00:00+00:00,1.5385947135152171,10,18,6,2024,1,0
2024-06-18 11:00:00,0.578041365037062,2024-06-18 11:00:00+00:00,1.644527420169537,11,18,6,2024,1,0
2024-06-18 12:00:00,1.1211036181395142,2024-06-18 12:00:00+00:00,1.731765892507002,12,18,6,2024,1,0
2024-06-18 13:00:00,1.4866188659632686,2024-06-18 13:00:00+00:00,1.7878478476981652,13,18,6,2024,1,0
2024-06-18 14:00:00,1.7903786336900844,2024-06-18 14:00:00+00:00,1.8688551163076232,14,18,6,2024,1,0
2024-06-18 15:00:00,2.051681508850255,2024-06-18 15:00:00+00:00,1.7566912059252968,15,18,6,2024,1,0
2024-06-18 16:00:00,2.367406400845853,2024-06-18 16:00:00+00:00,1.688146594024986,16,18,6,2024,1,0
2024-06-18 17:00:00,2.649937722289346,2024-06-18 17:00:00+00:00,1.4575875695323262,17,18,6,2024,1,0
2024-06-19 03:00:00,2.378985553364029,2024-06-19 03:00:00+00:00,0.7035967140023415,3,19,6,2024,2,0
2024-06-19 04:00:00,1.745605910619804,2024-06-19 04:00:00+00:00,0.547813505137999,4,19,6,2024,2,0
2024-06-19 05:00:00,1.2056314315221988,2024-06-19 05:00:00+00:00,0.5540448334925725,5,19,6,2024,2,0
2024-06-19 06:00:00,0.8076945566475517,2024-06-19 06:00:00+00:00,0.5291195200742778,6,19,6,2024,2,0
2024-06-19 07:00:00,0.500847014915889,2024-06-19 07:00:00+00:00,0.647514883437745,7,19,6,2024,2,0
2024-06-19 08:00:00,0.3364230491577904,2024-06-19 08:00:00+00:00,0.7783726542572256,8,19,6,2024,2,0
2024-06-19 09:00:00,0.30515933735871537,2024-06-19 09:00:00+00:00,0.896768017620693,9,19,6,2024,2,0
2024-06-19 10:00:00,0.4167051732838104,2024-06-19 10:00:00+00:00,1.0525512264850356,10,19,6,2024,2,0
2024-06-19 11:00:00,0.7501847658072779,2024-06-19 11:00:00+00:00,0.9653125048944365,11,19,6,2024,2,0
2024-06-19 12:00:00,1.2145087817861335,2024-06-19 12:00:00+00:00,0.8032980923020875,12,19,6,2024,2,0
2024-06-19 13:00:00,1.6186212046704744,2024-06-19 13:00:00+00:00,0.7098281669834821,13,19,6,2024,2,0
2024-06-19 14:00:00,1.9856803394966522,2024-06-19 14:00:00+00:00,0.7222906990660624,14,19,6,2024,2,0
2024-06-19 15:00:00,2.366634457344641,2024-06-19 15:00:00+00:00,0.73475335577521,15,19,6,2024,2,0
2024-06-19 16:00:00,2.750676349197477,2024-06-19 16:00:00+00:00,0.7409848087563505,16,19,6,2024,2,0
2024-06-20 03:00:00,2.564251993654844,2024-06-20 03:00:00+00:00,-0.11270717582024642,3,20,6,2024,3,0
2024-06-20 04:00:00,1.9262406899033488,2024-06-20 04:00:00+00:00,0.0056880006033704165,4,20,6,2024,3,0
2024-06-20 05:00:00,1.3611780470163624,2024-06-20 05:00:00+00:00,0.18016513221815048,5,20,6,2024,3,0
2024-06-20 06:00:00,0.9478023021174808,2024-06-20 06:00:00+00:00,0.34841106010492395,6,20,6,2024,3,0
2024-06-20 07:00:00,0.6444285061412708,2024-06-20 07:00:00+00:00,0.5415823014099921,7,20,6,2024,3,0
2024-06-20 08:00:00,0.43021418455501564,2024-06-20 08:00:00+00:00,0.6973653856477676,8,20,6,2024,3,0
2024-06-20 09:00:00,0.3680727327074714,2024-06-20 09:00:00+00:00,0.8843052362849787,9,20,6,2024,3,0
2024-06-20 10:00:00,0.5220754611992116,2024-06-20 10:00:00+00:00,1.083707868257904,10,20,6,2024,3,0
2024-06-20 11:00:00,0.9589954828850509,2024-06-20 11:00:00+00:00,1.2021029823682374,11,20,6,2024,3,0
2024-06-20 12:00:00,1.4731098546920633,2024-06-20 12:00:00+00:00,1.2768789226231216,12,20,6,2024,3,0
2024-06-20 13:00:00,1.8768363058257982,2024-06-20 13:00:00+00:00,1.2768789226231216,13,20,6,2024,3,0
2024-06-20 14:00:00,2.1968068870780604,2024-06-20 14:00:00+00:00,1.3516548628780063,14,20,6,2024,3,0
2024-06-20 15:00:00,2.569655598163326,2024-06-20 15:00:00+00:00,1.3828115046508747,15,20,6,2024,3,0
2024-06-21 03:00:00,2.8012386485268452,2024-06-21 03:00:00+00:00,0.522888191719704,3,21,6,2024,4,0
2024-06-21 04:00:00,2.1624554012741384,2024-06-21 04:00:00+00:00,0.6163581170383097,4,21,6,2024,4,0
2024-06-21 05:00:00,1.6213230069247155,2024-06-21 05:00:00+00:00,0.7472160124843571,5,21,6,2024,4,0
2024-06-21 06:00:00,1.1917364485003876,2024-06-21 06:00:00+00:00,0.95908130116643,6,21,6,2024,4,0
2024-06-21 07:00:00,0.8767835000060016,2024-06-21 07:00:00+00:00,1.021394584712167,7,21,6,2024,4,0
2024-06-21 08:00:00,0.6672008394270169,2024-06-21 08:00:00+00:00,1.251953609204827,8,21,6,2024,4,0
2024-06-21 09:00:00,0.5957960655649318,2024-06-21 09:00:00+00:00,1.5323633851606435,9,21,6,2024,4,0
2024-06-21 10:00:00,0.7065699579888151,2024-06-21 10:00:00+00:00,1.8190044894710338,10,21,6,2024,4,0
2024-06-21 11:00:00,1.1515953864373776,2024-06-21 11:00:00+00:00,1.9685563699808024,11,21,6,2024,4,0
2024-06-21 12:00:00,1.6869382045277126,2024-06-21 12:00:00+00:00,2.055794966944834,12,21,6,2024,4,0
2024-06-21 13:00:00,2.1358233504823336,2024-06-21 13:00:00+00:00,1.956093837898222,13,21,6,2024,4,0
2024-06-21 14:00:00,2.538391886364251,2024-06-21 14:00:00+00:00,1.5323633851606435,14,21,6,2024,4,0
2024-06-22 03:00:00,2.6233056714975413,2024-06-22 03:00:00+00:00,0.9279246593935615,3,22,6,2024,5,1
2024-06-22 04:00:00,2.0227336275548153,2024-06-22 04:00:00+00:00,0.8843052362849787,4,22,6,2024,5,1
2024-06-22 05:00:00,1.5086192557478029,2024-06-22 05:00:00+00:00,0.8469172661575364,5,22,6,2024,5,1
2024-06-22 06:00:00,1.1315248554058726,2024-06-22 06:00:00+00:00,0.8157606243846679,6,22,6,2024,5,1
2024-06-22 07:00:00,0.8489935339623793,2024-06-22 07:00:00+00:00,0.8032980923020875,7,22,6,2024,5,1
2024-06-22 08:00:00,0.6347792123761242,2024-06-22 08:00:00+00:00,0.7098281669834821,8,22,6,2024,5,1
2024-06-22 09:00:00,0.5197596306955764,2024-06-22 09:00:00+00:00,0.6973653856477676,9,22,6,2024,5,1
2024-06-22 10:00:00,0.4827063426374133,2024-06-22 10:00:00+00:00,0.9154618780578472,10,22,6,2024,5,1
2024-06-22 11:00:00,0.5718658170273682,2024-06-22 11:00:00+00:00,1.127327042113353,11,22,6,2024,5,1
2024-06-22 12:00:00,0.8991698615411418,2024-06-22 12:00:00+00:00,1.3142668927505639,12,22,6,2024,5,1
2024-06-22 13:00:00,1.3090718606845706,2024-06-22 13:00:00+00:00,1.3391922061688586,13,22,6,2024,5,1
2024-06-22 14:00:00,1.748693684624651,2024-06-22 14:00:00+00:00,1.3516548628780063,14,22,6,2024,5,1
2024-06-22 15:00:00,2.2245968531216826,2024-06-22 15:00:00+00:00,1.3391922061688586,15,22,6,2024,5,1
2024-06-22 16:00:00,2.642218287277229,2024-06-22 16:00:00+00:00,1.233259624141106,16,22,6,2024,5,1
2024-06-23 02:00:00,2.7564659254565647,2024-06-23 02:00:00+00:00,0.597664194287872,2,23,6,2024,6,1
2024-06-23 03:00:00,2.3365286607973834,2024-06-23 03:00:00+00:00,0.47303762719639797,3,23,6,2024,6,1
2024-06-23 04:00:00,1.8324495545061237,2024-06-23 04:00:00+00:00,0.4979628783014093,4,23,6,2024,6,1
2024-06-23 05:00:00,1.3642658210212093,2024-06-23 05:00:00+00:00,0.6038955849557291,5,23,6,2024,6,1
2024-06-23 06:00:00,0.9979786296962433,2024-06-23 06:00:00+00:00,0.6973653856477676,6,23,6,2024,6,1
2024-06-23 07:00:00,0.7339739522818315,2024-06-23 07:00:00+00:00,0.8157606243846679,7,23,6,2024,6,1
2024-06-23 08:00:00,0.5533391729982866,2024-06-23 08:00:00+00:00,1.0089318033764527,8,23,6,2024,6,1
2024-06-23 09:00:00,0.44603902632985615,2024-06-23 09:00:00+00:00,1.170946340595369,9,23,6,2024,6,1
2024-06-23 10:00:00,0.39856450100533475,2024-06-23 10:00:00+00:00,1.2270282957865322,10,23,6,2024,6,1
2024-06-23 11:00:00,0.4244246082959277,2024-06-23 11:00:00+00:00,1.251953609204827,11,23,6,2024,6,1
2024-06-23 12:00:00,0.6556216869088409,2024-06-23 12:00:00+00:00,1.3142668927505639,12,23,6,2024,6,1
2024-06-23 13:00:00,1.0578042510401524,2024-06-23 13:00:00+00:00,1.2394910771222465,13,23,6,2024,6,1
2024-06-23 14:00:00,1.502443707738109,2024-06-23 14:00:00+00:00,1.251953609204827,14,23,6,2024,6,1
2024-06-23 15:00:00,1.9389777576733425,2024-06-23 15:00:00+00:00,1.2270282957865322,15,23,6,2024,6,1
2024-06-23 16:00:00,2.4287759091921854,2024-06-23 16:00:00+00:00,1.233259624141106,16,23,6,2024,6,1
2024-06-23 17:00:00,2.805098366032904,2024-06-23 17:00:00+00:00,1.18964032565909,17,23,6,2024,6,1
2024-06-24 02:00:00,2.799308789773816,2024-06-24 02:00:00+00:00,0.2050904456364454,2,24,6,2024,0,0
2024-06-24 03:00:00,2.2597202824268163,2024-06-24 03:00:00+00:00,0.14900849044528197,3,24,6,2024,0,0
2024-06-24 04:00:00,1.6668676734962076,2024-06-24 04:00:00+00:00,0.3671049828553615,4,24,6,2024,0,0
2024-06-24 05:00:00,1.2056314315221988,2024-06-24 05:00:00+00:00,0.5914328036200148,5,24,6,2024,0,0
2024-06-24 06:00:00,0.8590287994781318,2024-06-24 06:00:00+00:00,0.8219919527392416,6,24,6,2024,0,0
2024-06-24 07:00:00,0.5961820373155376,2024-06-24 07:00:00+00:00,0.984006489958158,7,24,6,2024,0,0
2024-06-24 08:00:00,0.4452670828286444,2024-06-24 08:00:00+00:00,1.1024017286950583,8,24,6,2024,0,0
2024-06-24 09:00:00,0.4452670828286444,2024-06-24 09:00:00+00:00,1.1958716540136638,9,24,6,2024,0,0
2024-06-24 10:00:00,0.5930942633106907,2024-06-24 10:00:00+00:00,1.3018043606679837,10,24,6,2024,0,0
2024-06-24 11:00:00,0.9682588048995917,2024-06-24 11:00:00+00:00,1.3454235345234324,11,24,6,2024,0,0
2024-06-24 12:00:00,1.3584762447621213,2024-06-24 12:00:00+00:00,1.4264309277594576,12,24,6,2024,0,0
2024-06-24 13:00:00,1.6035683063968458,2024-06-24 13:00:00+00:00,1.5074380717423488,13,24,6,2024,0,0
2024-06-24 14:00:00,1.6834644587722598,2024-06-24 14:00:00+00:00,1.5261320568060697,14,24,6,2024,0,0
2024-06-24 15:00:00,1.7394303626101102,2024-06-24 15:00:00+00:00,1.544826041869791,15,24,6,2024,0,0
2024-06-24 16:00:00,1.7896066901888728,2024-06-24 16:00:00+00:00,1.5323633851606435,16,24,6,2024,0,0
2024-06-24 17:00:00,1.8158527692300714,2024-06-24 17:00:00+00:00,1.5136694000969224,17,24,6,2024,0,0
2024-06-24 18:00:00,1.8610114640509576,2024-06-24 18:00:00+00:00,1.4139681464237432,18,24,6,2024,0,0
2024-06-24 19:00:00,1.8301337240024884,2024-06-24 19:00:00+00:00,1.0899390719859106,19,24,6,2024,0,0
2024-06-24 20:00:00,1.8351513567603648,2024-06-24 20:00:00+00:00,0.9528498481852895,20,24,6,2024,0,0
2024-06-24 21:00:00,1.9158194526369905,2024-06-24 21:00:00+00:00,0.8157606243846679,21,24,6,2024,0,0
2024-06-24 22:00:00,1.9690835542206,2024-06-24 22:00:00+00:00,0.7160593707114886,22,24,6,2024,0,0
2024-06-24 23:00:00,1.8324495545061237,2024-06-24 23:00:00+00:00,0.6101267886837359,23,24,6,2024,0,0
2024-06-25 00:00:00,1.688482091530136,2024-06-25 00:00:00+00:00,0.5353509107421349,0,25,6,2024,1,0
2024-06-25 01:00:00,1.5414268545493015,2024-06-25 01:00:00+00:00,0.4979628783014093,1,25,6,2024,1,0
2024-06-25 02:00:00,1.3561604142584862,2024-06-25 02:00:00+00:00,0.4231869380465249,2,25,6,2024,1,0
2024-06-25 03:00:00,0.9350652343474872,2024-06-25 03:00:00+00:00,0.39826162462823,3,25,6,2024,1,0
2024-06-25 04:00:00,0.4603199811022731,2024-06-25 04:00:00+00:00,0.5104256596371236,4,25,6,2024,1,0
2024-06-25 05:00:00,0.04926006670702677,2024-06-25 05:00:00+00:00,0.7035967140023415,5,25,6,2024,1,0
2024-06-25 06:00:00,-0.25256984226675977,2024-06-25 06:00:00+00:00,0.9279246593935615,6,25,6,2024,1,0
2024-06-25 07:00:00,-0.45829278533968587,2024-06-25 07:00:00+00:00,1.18964032565909,7,25,6,2024,1,0
2024-06-25 08:00:00,-0.58952318054568,2024-06-25 08:00:00+00:00,1.4077368180691694,8,25,6,2024,1,0
2024-06-25 09:00:00,-0.5833476325359862,2024-06-25 09:00:00+00:00,1.5385947135152171,9,25,6,2024,1,0
2024-06-25 10:00:00,-0.4266431017900049,2024-06-25 10:00:00+00:00,1.6133707783966686,10,25,6,2024,1,0
2024-06-25 11:00:00,-0.029092198665963853,2024-06-25 11:00:00+00:00,1.6196019821246752,11,25,6,2024,1,0
2024-06-25 12:00:00,0.38852923548958224,2024-06-25 12:00:00+00:00,1.7193032357978544,12,25,6,2024,1,0
2024-06-25 13:00:00,0.6926749749670039,2024-06-25 13:00:00+00:00,1.831467270806748,13,25,6,2024,1,0
2024-06-25 14:00:00,0.9285037145871875,2024-06-25 14:00:00+00:00,1.7255345641524282,14,25,6,2024,1,0
2024-06-25 15:00:00,1.2326494540646094,2024-06-25 15:00:00+00:00,1.688146594024986,15,25,6,2024,1,0
2024-06-25 16:00:00,1.5614973855808063,2024-06-25 16:00:00+00:00,1.6320646388338227,16,25,6,2024,1,0
2024-06-25 17:00:00,1.8544499442906581,2024-06-25 17:00:00+00:00,1.5635200269335119,17,25,6,2024,1,0
2024-06-25 18:00:00,2.1906313390683665,2024-06-25 18:00:00+00:00,1.4575875695323262,18,25,6,2024,1,0
2024-06-25 19:00:00,2.5380059146136453,2024-06-25 19:00:00+00:00,1.3080355643959902,19,25,6,2024,1,0
2024-06-25 20:00:00,2.8857664619095296,2024-06-25 20:00:00+00:00,1.1522523555316475,20,25,6,2024,1,0
2024-06-26 01:00:00,2.6314110782602644,2024-06-26 01:00:00+00:00,0.8157606243846679,1,26,6,2024,2,0
2024-06-26 02:00:00,2.3454060110613186,2024-06-26 02:00:00+00:00,0.7596786691935047,2,26,6,2024,2,0
2024-06-26 03:00:00,1.834379413259153,2024-06-26 03:00:00+00:00,0.73475335577521,3,26,6,2024,2,0
2024-06-26 04:00:00,1.244614578333391,2024-06-26 04:00:00+00:00,0.8282232810938155,4,26,6,2024,2,0
2024-06-26 05:00:00,0.7937995736257406,2024-06-26 05:00:00+00:00,1.0089318033764527,5,26,6,2024,2,0
2024-06-26 06:00:00,0.47267107712166084,2024-06-26 06:00:00+00:00,1.1958716540136638,6,26,6,2024,2,0
2024-06-26 07:00:00,0.23645636575087137,2024-06-26 07:00:00+00:00,1.3890428330054485,7,26,6,2024,2,0
2024-06-26 08:00:00,0.08361155251094876,2024-06-26 08:00:00+00:00,1.6133707783966686,8,26,6,2024,2,0
2024-06-26 09:00:00,0.0677867107361083,2024-06-26 09:00:00+00:00,1.81277316111646,9,26,6,2024,2,0
2024-06-26 10:00:00,0.23066678949178337,2024-06-26 10:00:00+00:00,1.956093837898222,10,26,6,2024,2,0
2024-06-26 11:00:00,0.652533912903994,2024-06-26 11:00:00+00:00,2.055794966944834,11,26,6,2024,2,0
2024-06-26 12:00:00,1.1226475051419378,2024-06-26 12:00:00+00:00,2.167958877327161,12,26,6,2024,2,0
2024-06-26 13:00:00,1.4985839902320504,2024-06-26 13:00:00+00:00,2.186652862390882,13,26,6,2024,2,0
2024-06-26 14:00:00,1.8162387409806773,2024-06-26 14:00:00+00:00,2.1991155191000296,14,26,6,2024,2,0
2024-06-26 15:00:00,2.137753209235363,2024-06-26 15:00:00+00:00,2.2053469720811703,15,26,6,2024,2,0
2024-06-26 16:00:00,2.5341461971075865,2024-06-26 16:00:00+00:00,2.1928841907454557,16,26,6,2024,2,0
2024-06-26 17:00:00,2.848327202100761,2024-06-26 17:00:00+00:00,2.080720404989696,17,26,6,2024,2,0
2024-06-27 01:00:00,2.884994518408318,2024-06-27 01:00:00+00:00,1.1958716540136638,1,27,6,2024,3,0
2024-06-27 02:00:00,2.26589583043651,2024-06-27 02:00:00+00:00,1.1771777935765095,2,27,6,2024,3,0
2024-06-27 03:00:00,1.7382724473582927,2024-06-27 03:00:00+00:00,1.1647150122407952,3,27,6,2024,3,0
2024-06-27 04:00:00,1.1512094146867717,2024-06-27 04:00:00+00:00,1.2083344353493781,4,27,6,2024,3,0
2024-06-27 05:00:00,0.7042541274851799,2024-06-27 05:00:00+00:00,1.3142668927505639,5,27,6,2024,3,0
2024-06-27 06:00:00,0.357651495441113,2024-06-27 06:00:00+00:00,1.544826041869791,6,27,6,2024,3,0
2024-06-27 07:00:00,0.08631335476518982,2024-06-27 07:00:00+00:00,1.7566912059252968,7,27,6,2024,3,0
2024-06-27 08:00:00,-0.06575951497352105,2024-06-27 08:00:00+00:00,1.81277316111646,8,27,6,2024,3,0
2024-06-27 09:00:00,-0.10590057703653101,2024-06-27 09:00:00+00:00,1.7068407037152742,9,27,6,2024,3,0
2024-06-27 10:00:00,0.03845285769006255,2024-06-27 10:00:00+00:00,1.8376984745347547,10,27,6,2024,3,0
2024-06-27 11:00:00,0.35301983443384266,2024-06-27 11:00:00+00:00,2.1368022355542924,11,27,6,2024,3,0
2024-06-27 12:00:00,0.6892012292115511,2024-06-27 12:00:00+00:00,2.230272160872898,12,27,6,2024,3,0
2024-06-27 13:00:00,0.9115209575605295,2024-06-27 13:00:00+00:00,1.7379973454881426,13,27,6,2024,3,0
